Hue,Saturation,Value,Label
108.17843944777442,30.5853096994521,234.27804065174456,setengah_matang
109.34737967930408,28.403395282735882,231.30496987751917,setengah_matang
111.1453867609739,26.523688188855147,230.27323326573085,setengah_matang
109.05956158152647,30.803907975456053,235.20302147263692,setengah_matang
106.71257577074795,31.11433908728684,232.9885195786171,setengah_matang
106.79966484675296,31.647884773381257,229.12764301707935,setengah_matang
108.99969315086857,31.681826567775914,233.10498894049036,setengah_matang
106.53791391036123,32.98757082665272,232.00403317056532,setengah_matang
108.75175880380769,27.053659111602496,236.07794938507402,setengah_matang
105.29869701522648,34.842322433981394,235.70538650879186,setengah_matang
107.92386723810232,27.390092182489543,236.84573220059355,setengah_matang
105.5296904531844,33.48761794487566,238.85211489480028,setengah_matang
105.80196103057509,31.95465501497165,238.0056980697456,setengah_matang
106.6246384837754,31.18844858605513,237.13141280673298,setengah_matang
106.28677494345813,33.56066330180615,236.83074843978955,setengah_matang
105.91818468087027,33.943986636342885,238.85407129650767,setengah_matang
105.80876339219351,32.7710708047527,235.20414608839113,setengah_matang
105.89771903005479,33.09776234895623,238.0638833512073,setengah_matang
108.18656617986684,31.34229721577757,229.22482302461827,setengah_matang
107.42606462297458,33.11918728697254,227.69153474670304,setengah_matang
107.8102020741309,32.95263656321009,227.54634400749114,setengah_matang
107.90142842874663,32.81648414438616,231.29080927538809,setengah_matang
110.23816196125954,29.743261430482704,227.67747344124956,setengah_matang
108.26286277713479,33.26437802618446,227.53863802122046,setengah_matang
109.10827966722589,29.958024050866445,225.9016261925556,setengah_matang
108.1236309999416,31.20925584398692,229.95977182170995,setengah_matang
109.47858700744867,30.68770581040689,226.12005673432225,setengah_matang
111.8511568519187,23.986813202127884,237.0791868191085,setengah_matang
113.75064538692688,22.09559084592474,232.37726831107054,setengah_matang
110.16312478099981,24.451372749607128,236.00199895742637,setengah_matang
112.29441498080762,24.19484148367984,233.771036876314,setengah_matang
112.20802786677886,22.784896353182273,232.75604797232367,setengah_matang
113.38248823039882,20.561617528775297,233.21502235129225,setengah_matang
112.6981332058708,22.290828852677908,234.8728089196787,setengah_matang
110.61342517626197,25.0231842395517,233.8124474897269,setengah_matang
111.86878479116673,23.61147756774406,235.2492086129457,setengah_matang
111.37270099572086,24.930148893584487,232.31092867362867,setengah_matang
113.75403997284397,22.591197403454096,233.48953013177174,setengah_matang
115.8225662940124,23.429326564457728,235.58014801426555,setengah_matang
112.03014131153242,22.714333662054834,237.55048078837413,setengah_matang
109.49081377152838,25.09752991011701,239.06833809714053,setengah_matang
112.5061270280745,23.611995204559452,238.2894574469356,setengah_matang
112.56600267578415,22.346297785178066,237.10293083642145,setengah_matang
113.42701511698591,24.74520920490985,236.45545104748456,setengah_matang
113.89623887080847,24.38373404284971,236.40037407555374,setengah_matang
111.61880843323281,25.257854475036634,237.214708948746,setengah_matang
113.54014323276137,24.816061822426683,235.02702951790758,setengah_matang
111.91135958968655,24.47532697392172,229.19600384378518,setengah_matang
112.09457100185287,23.0332983983786,237.390047801769,setengah_matang
110.8797608484731,24.342325586256877,237.28207954617852,setengah_matang
109.0903897572947,26.186366922874768,237.66200273683876,setengah_matang
109.71902026614497,26.17137669161057,237.0790905917518,setengah_matang
108.93358578635669,27.039159888721358,237.61748688321583,setengah_matang
107.86889271512455,27.873564885111172,238.6042619262195,setengah_matang
111.13400547035931,24.628089147014165,237.59985454737307,setengah_matang
113.06555098788995,23.889561853617618,236.3618690305857,setengah_matang
112.44925856821656,23.331687817882095,236.70163488619954,setengah_matang
25.789671631577015,151.43669493260268,165.35588522638994,setengah_matang
19.70461588377635,123.42440010340556,184.802538275148,setengah_matang
24.6737,159.6792,221.9461,setengah_matang
25.8285,155.5712,222.6984,setengah_matang
26.341,155.7711,222.7274,setengah_matang
25.5944,154.7142,222.8511,setengah_matang
25.465,156.1835,222.562,setengah_matang
26.3817,155.0741,222.7264,setengah_matang
25.3491,150.6151,222.9858,setengah_matang
26.5867,150.6566,223.0678,setengah_matang
25.2921,154.7448,221.1206,setengah_matang
25.330230510414044,61.6245183210244,190.73355935256046,setengah_matang
25.5704,155.4174,221.0997,setengah_matang
25.1749,152.8954,221.4743,setengah_matang
25.1251,155.0145,220.6104,setengah_matang
25.8345,151.6606,221.0781,setengah_matang
24.6362,153.0471,220.4366,setengah_matang
